BILLING_PROVIDER_NPI_NUM,total_paid,total_claims,total_bene,procedure_count,active_months,avg_cost_per_claim,anomaly_score,anomaly_label
1184166027,12650625.830000004,108399.0,30653.0,27,64,42.6054440373876,-1,anomaly
1508025370,12366257.34,72970.0,3637.0,1,2,169.56808436602725,-1,anomaly
1326168840,12319149.06,41142.0,6150.0,1,1,299.43,-1,anomaly
1952346876,12178783.169999998,25252.0,1546.0,10,10,174.00325296244247,-1,anomaly
1336117621,12065072.21,75098.0,10395.0,8,9,129.9321694354922,-1,anomaly
1629436241,12038424.49,78353.0,9525.0,28,65,147.23115424817883,-1,anomaly
1659402303,11945168.540000003,47144.0,11512.0,34,73,284.14369460487086,-1,anomaly
1821456526,11805053.02,24585.0,1026.0,5,7,232.38095428392677,-1,anomaly
1750823381,11799688.69,75320.0,3266.0,1,3,154.4367396378477,-1,anomaly
1417099789,11771769.099999992,34949.0,11103.0,32,72,464.3760913119295,-1,anomaly
1750769345,11499811.219999999,71288.0,3021.0,1,2,161.5532262958951,-1,anomaly
1366780850,11422126.75,38511.0,38493.0,3,6,362.0246018289342,-1,anomaly
1821275801,11169634.91,56626.0,2461.0,3,4,238.24475832444057,-1,anomaly
1861520272,10879916.880000005,282741.0,44391.0,8,12,50.11678838583441,-1,anomaly
1730438706,10425431.75,64210.0,2898.0,3,3,321.17119937606077,-1,anomaly
1578778726,10415191.280000005,280771.0,206409.0,506,84,168.0560665783137,-1,anomaly
1609099910,10317032.700000001,6050.0,3140.0,6,9,2642.1679353034515,-1,anomaly
1063839322,10256471.209999999,24719.0,860.0,2,6,316.59204844686616,-1,anomaly
1700090834,10237258.88,171616.0,15636.0,16,76,113.89523044168409,-1,anomaly
1275849283,10224523.49,37410.0,19823.0,22,32,92.56301091183435,-1,anomaly
1801027404,10212027.929999998,20132.0,8678.0,12,16,353.09915723881187,-1,anomaly
1720145378,9968339.65,98627.0,7681.0,15,17,130.1618213959786,-1,anomaly
1528315397,9851256.43,62838.0,2751.0,2,4,286.58303451357114,-1,anomaly
1770538001,9602852.449999997,28897.0,14877.0,21,72,275.97679273235156,-1,anomaly
1194934471,9461168.41000001,50078.0,15067.0,31,76,229.29907674520388,-1,anomaly
1932341898,9427693.48,3174.0,3170.0,1,1,2970.2878008821676,-1,anomaly
1063497451,9293390.349999998,1166629.0,1087051.0,411,84,8.231566443859931,-1,anomaly
1205378379,8969858.120000001,60696.0,3093.0,2,2,185.45111476398688,-1,anomaly
1861506560,8783862.529999997,75353.0,63905.0,213,84,85.57935385450557,-1,anomaly
1952852113,8776011.02,63473.0,2738.0,1,2,132.2583492153832,-1,anomaly
1568910677,8767827.06,62870.0,2554.0,1,2,136.87501356442021,-1,anomaly
1104963347,8423942.379999999,63811.0,16127.0,31,78,300.946952673383,-1,anomaly
1134152986,8396029.219999999,114257.0,87002.0,275,84,68.51933958583535,-1,anomaly
1649472853,8323424.8,55339.0,2307.0,2,4,196.9761541285756,-1,anomaly
1932541729,8197480.040000001,93642.0,3738.0,4,6,190.61513517168513,-1,anomaly
1619363678,8186176.940000001,64554.0,4223.0,2,5,211.79735476162756,-1,anomaly
1730244294,8175927.29,47926.0,2030.0,1,1,170.59481888745148,-1,anomaly
1346218294,8169285.300000001,162688.0,138497.0,522,84,80.01936549136973,-1,anomaly
1407897309,8110166.51,112913.0,82005.0,369,84,68.44546981357703,-1,anomaly
1164887808,8008686.81,154148.0,19064.0,1,2,48.13547111376985,-1,anomaly
1134260078,7928457.950000003,280623.0,38094.0,10,28,20.76787385753299,-1,anomaly
1851422661,7892273.08,5981.0,1429.0,6,8,2571.7612219905186,-1,anomaly
1639172810,7783495.680000001,58075.0,15624.0,16,30,53.284277887870324,-1,anomaly
1073854451,7737353.93,2546.0,1585.0,2,2,2307.8325503436336,-1,anomaly
1033162987,7678030.24,47459.0,2124.0,1,3,160.59406477246964,-1,anomaly
1558756296,7656083.15,43451.0,1944.0,2,3,128.3641934413399,-1,anomaly
1225255375,7492512.399999997,62463.0,11375.0,25,56,169.01727434821575,-1,anomaly
1174610075,7459952.32,31288.0,17252.0,1,4,239.14,-1,anomaly
1124304621,7340288.45,7296.0,5041.0,2,2,790.5941364222089,-1,anomaly
1184827990,7250323.529999999,57040.0,2500.0,2,3,124.96968330394431,-1,anomaly
1043386659,7131235.090000001,33000.0,15213.0,26,68,250.3733584073146,-1,anomaly
1194194498,7079930.07,47424.0,1981.0,1,6,147.1307646812153,-1,anomaly
1083715460,6990397.38,41590.0,36071.0,3,6,178.59903300714134,-1,anomaly
1437781499,6956324.720000001,2152.0,1359.0,1,4,3801.3623665899127,-1,anomaly
1164535274,6911972.34,6177.0,5214.0,1,1,1118.9853229723167,-1,anomaly
1265802847,6896654.02,15234.0,505.0,1,2,449.7323879349807,-1,anomaly
1275665457,6857923.039999998,192462.0,70511.0,271,83,58.78694914325666,-1,anomaly
1952476988,6825850.46,141913.0,127780.0,464,84,105.78864433141435,-1,anomaly
1326170796,6739312.09,33857.0,1470.0,2,3,255.83881545702334,-1,anomaly
1932472107,6734046.699999999,20303.0,20296.0,2,4,382.209623690326,-1,anomaly
1932184322,6729824.930000002,578924.0,522659.0,286,84,14.459422887120724,-1,anomaly
1033289533,6704391.16,40210.0,2037.0,1,3,166.8100531133396,-1,anomaly
1477674828,6671189.08,23116.0,1487.0,1,2,288.5398034394152,-1,anomaly
1215998323,6620354.330000001,48757.0,41307.0,204,80,123.71723161457956,-1,anomaly
1013377431,6612803.97,48994.0,2418.0,1,1,134.9717102094134,-1,anomaly
1255523494,6601487.11,42856.0,5987.0,2,3,490.85943810602447,-1,anomaly
1437175734,6549449.979999999,91826.0,68485.0,345,83,122.79731221174298,-1,anomaly
1679525919,6504945.91,140996.0,115465.0,489,84,47.904022824296746,-1,anomaly
1932145778,6473143.05,604910.0,576053.0,374,84,11.263688323385272,-1,anomaly
1174793996,6417793.04,41835.0,2566.0,1,2,152.62064834350167,-1,anomaly
1558781559,6370084.92,47994.0,2429.0,1,1,132.72669333666707,-1,anomaly
1891728697,6347970.11,105069.0,92989.0,67,61,56.46003293828646,-1,anomaly
1518911338,6324178.099999999,76996.0,60443.0,383,84,174.59779738651991,-1,anomaly
1790835296,5952283.369999999,8051.0,1096.0,2,3,902.4267467286245,-1,anomaly
1972809051,5923563.069999999,281230.0,51680.0,10,9,51.746855796498565,-1,anomaly
1790994952,5888805.22,27271.0,1153.0,2,5,235.9723820004536,-1,anomaly
1841739752,5827506.66,53202.0,2978.0,1,3,108.01150509850862,-1,anomaly
1447641493,5803709.0,10967.0,10967.0,1,1,529.1975015956962,-1,anomaly
1902944853,5793126.76,25975.0,1062.0,2,5,198.78634359614085,-1,anomaly
1962728584,5776171.74,34543.0,1899.0,4,6,191.04042624361875,-1,anomaly
A430617100,5742329.4799999995,102047.0,2378.0,1,2,68.33071470405017,-1,anomaly
1609858729,5669482.45,67118.0,58728.0,139,76,79.89783066315172,-1,anomaly
1831151455,5619802.9399999995,104995.0,87330.0,464,84,73.2488069490255,-1,anomaly
1073730347,5615807.62,3405.0,1280.0,1,1,1649.2827077826726,-1,anomaly
1497933162,5592304.2,284268.0,140406.0,40,55,16.94012984043067,-1,anomaly
1780630608,5573509.880000003,73893.0,51607.0,325,84,130.12582414181202,-1,anomaly
1265483457,5553983.309999998,40517.0,12647.0,33,36,295.09659866676014,-1,anomaly
1366479099,5519948.420000001,1051935.0,1025621.0,449,84,8.562156643176458,-1,anomaly
1093834020,5434748.31,335102.0,28946.0,2,5,17.32477183006999,-1,anomaly
1679606735,5367708.63,31966.0,1453.0,2,3,205.27586824824775,-1,anomaly
1134277494,5303272.040000004,583543.0,564405.0,283,84,16.17917813632861,-1,anomaly
1952591851,5271703.380000002,70285.0,54124.0,103,84,40.755132910050044,-1,anomaly
1023788031,5263458.4399999995,2105.0,548.0,2,2,2316.1001858517607,-1,anomaly
1730491945,5133032.879999995,73573.0,68249.0,54,75,91.91442177214189,-1,anomaly
1780921387,5132071.03,36999.0,1564.0,2,2,235.69438175482202,-1,anomaly
1043295934,5093671.920000002,9224.0,1038.0,10,13,374.9506819191107,-1,anomaly
1417002007,5054267.68,33240.0,1658.0,1,1,152.05378098676292,-1,anomaly
1083765689,5037397.780000001,113591.0,41424.0,38,81,55.08727900661946,-1,anomaly
1043622780,5034209.5600000005,33155.0,3339.0,6,11,155.88661684844712,-1,anomaly
1922463751,5029670.0200000005,245162.0,58281.0,12,53,25.842249117513305,-1,anomaly
1508199258,4996882.429999998,32259.0,9422.0,22,55,260.7153104054493,-1,anomaly
1548602378,4970789.79,36869.0,1491.0,1,2,134.64424548930526,-1,anomaly
1659769446,4950072.320000002,78130.0,49462.0,64,84,67.24722345265901,-1,anomaly
1144349150,4909730.82,34001.0,7310.0,6,8,136.47760940184259,-1,anomaly
1609096791,4899190.640000001,48758.0,1751.0,1,3,100.17520669320403,-1,anomaly
1265954630,4850503.28,37549.0,1871.0,1,2,126.33261432193957,-1,anomaly
1104997121,4819606.11,87380.0,5969.0,7,9,324.4148924056744,-1,anomaly
1205033289,4811324.65,96657.0,3813.0,2,4,53.73931829498882,-1,anomaly
1700828852,4805451.829999999,95768.0,80849.0,335,84,50.017378892669406,-1,anomaly
1538451034,4795619.629999999,1188.0,1045.0,1,4,4099.604043660083,-1,anomaly
1215027966,4749123.770000002,30699.0,26128.0,212,77,175.10598831874452,-1,anomaly
1104032309,4723247.53,59399.0,2301.0,1,5,79.39960942434917,-1,anomaly
1487602736,4720453.47,42450.0,35114.0,132,84,9.74409371652372,-1,anomaly
1265848675,4701576.34,6249.0,396.0,1,2,3716.428159031438,-1,anomaly
1528338282,4682911.010000001,36465.0,1542.0,2,2,241.74911449452134,-1,anomaly
1497014252,4679231.13,24491.0,1055.0,2,3,214.41073652069494,-1,anomaly
1154317527,4661235.299999999,85296.0,64281.0,466,84,74.44546818659866,-1,anomaly
1962502229,4659368.13,79616.0,63136.0,219,84,67.85283638866558,-1,anomaly
1740339381,4639364.4799999995,1575.0,844.0,6,8,2565.4696204337965,-1,anomaly
1962793547,4606277.51,70309.0,4894.0,3,7,67.5357696944939,-1,anomaly
1356408082,4553330.13,23873.0,1047.0,5,7,188.17956988818224,-1,anomaly
1649678350,4551125.05,30968.0,1519.0,2,2,242.39926415195146,-1,anomaly
1306875695,4547984.300000001,3425.0,1520.0,12,13,1562.8454626337025,-1,anomaly
1700901725,4533520.48,253996.0,18481.0,11,12,25.57586805508908,-1,anomaly
1538105366,4514868.630000001,319349.0,297768.0,268,83,11.444676005891496,-1,anomaly
1174689665,4490583.4399999995,49577.0,28217.0,195,73,86.51998153788476,-1,anomaly
1083632897,4476379.430000001,70714.0,64106.0,34,68,23.689718717494284,-1,anomaly
1427138726,4472536.279999999,21172.0,4740.0,30,62,282.3573394144027,-1,anomaly
1013181205,4431304.5,21105.0,804.0,2,5,180.55977985231686,-1,anomaly
1063525152,4418721.4399999995,67427.0,61045.0,264,84,66.71864955522148,-1,anomaly
1700960580,4377934.03,45261.0,5851.0,14,16,142.6398562368498,-1,anomaly
1821032913,4357939.33,38051.0,3356.0,3,8,108.75290525181703,-1,anomaly
1770696643,4357205.540000001,71952.0,45932.0,271,84,86.05796168380225,-1,anomaly
1184779332,4341550.189999999,39883.0,34833.0,240,82,175.00019232326778,-1,anomaly
1588157424,4335446.91,26742.0,8695.0,5,5,104.336062232297,-1,anomaly
1689712481,4329191.19,44624.0,2785.0,15,17,195.06528012580478,-1,anomaly
1669462420,4321385.0,50561.0,42477.0,208,81,88.73156501739622,-1,anomaly
1396286423,4299421.25,27693.0,2221.0,2,2,161.85811568011573,-1,anomaly
1679602502,4293957.03,3413.0,1682.0,5,6,1571.4808125889274,-1,anomaly
1619969458,4289439.799999998,43823.0,32503.0,112,84,49.21650668895329,-1,anomaly
1053321869,4284755.08,85884.0,4407.0,2,2,3436.4463604119187,-1,anomaly
1568658821,4276006.320000001,19985.0,9406.0,28,61,279.0599206091879,-1,anomaly
1558535013,4275355.02,51556.0,2499.0,2,3,62.83502007816593,-1,anomaly
1487632998,4218908.879999999,4542.0,3934.0,22,25,376.91884311262027,-1,anomaly
1417941774,4202952.15,133095.0,126661.0,64,59,135.14334836109686,-1,anomaly
1770538068,4160831.1599999997,21063.0,12080.0,19,23,178.83252215885477,-1,anomaly
1134245822,4145659.9300000006,21741.0,928.0,2,5,244.37960655902066,-1,anomaly
1992781470,4107332.73,37246.0,12255.0,22,48,68.56252594785508,-1,anomaly
1689747552,4067675.7600000002,54708.0,46704.0,386,84,103.79200252296376,-1,anomaly
1891092649,4020084.02,19435.0,881.0,1,1,206.84764702855674,-1,anomaly
1487655064,4001617.550000001,70090.0,59736.0,378,84,72.85321606588487,-1,anomaly
1770700221,3984687.0,19222.0,2646.0,6,7,675.8288670284938,-1,anomaly
1023049236,3976934.999999999,93794.0,78585.0,469,84,72.9744962915894,-1,anomaly
1982048138,3961003.92,25496.0,1094.0,1,2,155.52513322396823,-1,anomaly
1053688572,3957592.589999999,53377.0,49685.0,204,84,80.57432497286081,-1,anomaly
1447382817,3950835.7800000003,5396.0,675.0,5,7,1207.5758231097059,-1,anomaly
1215913470,3907852.2,55197.0,50200.0,292,84,98.68899007437189,-1,anomaly
1255333597,3890098.92,74024.0,5382.0,8,8,86.28731048774335,-1,anomaly
1245430438,3819263.7500000023,124996.0,32683.0,11,78,22.854746405939043,-1,anomaly
1821520958,3797986.48,27371.0,1222.0,1,3,136.84485396785962,-1,anomaly
1760480503,3788682.0300000007,47415.0,41214.0,234,84,167.81739978098884,-1,anomaly
1942694948,3772825.02,22540.0,1139.0,4,5,172.8534229489764,-1,anomaly
1346285657,3715630.0600000005,49949.0,40967.0,270,75,140.89006004303837,-1,anomaly
1881051167,3713003.1600000006,147646.0,14711.0,4,7,40.0897591201803,-1,anomaly
1003268400,3684127.11,23577.0,1010.0,1,1,156.25936760402087,-1,anomaly
1417368697,3671696.8000000003,23632.0,820.0,1,3,155.73585918774364,-1,anomaly
1912903717,3670997.93,94367.0,42673.0,47,45,11.486735592871673,-1,anomaly
1194832477,3665729.5100000026,59775.0,52519.0,280,81,135.4273956310026,-1,anomaly
1447886288,3664555.7700000014,24521.0,5294.0,13,46,135.0482699470917,-1,anomaly
1881708899,3655571.55,93637.0,92561.0,84,70,87.15816318819753,-1,anomaly
1992886881,3633941.09,1706.0,585.0,3,5,1749.79940238827,-1,anomaly
1881630614,3622680.080000001,273573.0,248114.0,263,84,13.819001724324064,-1,anomaly
1871713495,3616128.37,61365.0,46519.0,218,77,301.405173451552,-1,anomaly
1720049190,3602300.4100000006,25441.0,1607.0,9,11,155.55143153200603,-1,anomaly
1285758300,3583002.54,5518.0,1565.0,6,8,1479.308708233971,-1,anomaly
1154788412,3572476.35,26520.0,1167.0,1,1,134.7087613122172,-1,anomaly
1902023526,3567642.4500000007,26427.0,4206.0,24,49,94.6558197562254,-1,anomaly
A236660300,3565503.91,57435.0,1119.0,1,1,62.07893984504222,-1,anomaly
1447281936,3548273.9500000016,75956.0,68485.0,189,84,4.9659138622785655,-1,anomaly
1639711294,3546311.31,52755.0,39465.0,181,82,109.72091095167437,-1,anomaly
1487603585,3531693.7900000005,73325.0,63160.0,344,84,48.53675151456045,-1,anomaly
1669878567,3529204.1300000018,51630.0,40610.0,118,81,16.46094538128386,-1,anomaly
1366430563,3517299.76,36193.0,9493.0,15,35,86.74090399378362,-1,anomaly
1376085100,3505345.9499999997,28620.0,7370.0,18,39,13.801629404628244,-1,anomaly
1043348808,3498506.590000001,65647.0,41695.0,224,58,131.71978065950236,-1,anomaly
1891237012,3473619.8500000006,19245.0,3141.0,7,9,70.91177799729991,-1,anomaly
1790082410,3463131.7199999997,26109.0,1078.0,1,2,131.4320592728559,-1,anomaly
1427590371,3453900.6199999996,21366.0,7733.0,11,18,18.41293107431182,-1,anomaly
1316943566,3421213.96,48544.0,32639.0,14,19,287.3603904850431,-1,anomaly
1265529168,3403136.4,5860.0,5458.0,1,1,580.74,-1,anomaly
1356334577,3392852.9799999995,14793.0,13519.0,14,26,277.40632507764406,-1,anomaly
1528064409,3385530.750000002,30577.0,26080.0,142,78,59.27836077940501,-1,anomaly
1417954165,3368792.49,58889.0,57141.0,36,50,64.16793161869813,-1,anomaly
1164487542,3358977.67,36409.0,27899.0,172,82,74.94288513279737,-1,anomaly
1548212988,3350410.349999999,48055.0,39414.0,292,83,87.5595364467981,-1,anomaly
1255496220,3341106.01,1399.0,860.0,3,4,1864.2706512785626,-1,anomaly
1477807667,3328788.6000000006,31895.0,30353.0,97,67,89.75906952171607,-1,anomaly
1164807533,3325658.0,9572.0,7179.0,27,30,56.54054054054054,-1,anomaly
1487387742,3316425.0,39865.0,5279.0,2,3,55.44215397116818,-1,anomaly
1003213752,3298370.85,245.0,221.0,2,3,10014.99114050701,-1,anomaly
1972662328,3293598.9799999995,13732.0,2453.0,6,16,612.4133785280641,-1,anomaly
1417027558,3287225.0799999996,55726.0,37754.0,219,84,69.61520980739857,-1,anomaly
1457456279,3241047.3399999985,33839.0,26855.0,183,78,240.50683158118855,-1,anomaly
1255360517,3238912.7400000007,41963.0,37037.0,189,78,73.6331198396135,-1,anomaly
1184722779,3230214.7899999986,35694.0,29854.0,284,84,124.5375241114189,-1,anomaly
1811062763,3221637.03,104143.0,98185.0,225,82,61.81224776305289,-1,anomaly
1023199965,3217436.8600000003,18261.0,2909.0,20,25,224.11064797001538,-1,anomaly
1588659528,3211681.450000001,26196.0,18534.0,197,81,145.91314543683706,-1,anomaly
1295726032,3204568.1199999996,279520.0,241865.0,233,83,13.541964015473953,-1,anomaly
1184794257,3191805.0,248481.0,9366.0,5,6,3.6828280935422057,-1,anomaly
1104847946,3171562.0900000003,24289.0,11683.0,21,51,96.72555757159037,-1,anomaly
1437368891,3163606.91,16723.0,15119.0,140,78,200.13825680547777,-1,anomaly
1063567691,3156333.57,14443.0,10153.0,77,59,188.1284494866666,-1,anomaly
1528105558,3155390.1899999985,22596.0,9929.0,38,55,143.12304028692424,-1,anomaly
1285641514,3152001.709999999,45081.0,36633.0,208,74,147.17226826919932,-1,anomaly
1669030615,3145511.93,42566.0,10832.0,3,4,77.2941939417515,-1,anomaly
1659315430,3141822.11,8533.0,2153.0,12,35,439.44493258976127,-1,anomaly
1194743013,3133085.3,14829.0,13542.0,138,59,198.86480909337493,-1,anomaly
1710087127,3129530.82,41909.0,38157.0,357,84,121.57989406706508,-1,anomaly
1740262880,3124849.7400000007,378817.0,347413.0,294,84,6.513242577675665,-1,anomaly
1528126133,3122630.23,24846.0,18948.0,72,79,10.020682659175948,-1,anomaly
1093826596,3103353.7100000004,48381.0,1890.0,7,9,40.42104629475681,-1,anomaly
1932570595,3097390.42,24608.0,2292.0,4,4,122.41504532749758,-1,anomaly
1801920111,3074594.58,37376.0,1544.0,3,7,133.78371470269505,-1,anomaly
1346411857,3063061.34,31036.0,1341.0,2,4,73.18989927633305,-1,anomaly
1487031092,3052403.3200000003,21101.0,839.0,2,2,256.9493775770643,-1,anomaly
1417406679,3046763.35,24391.0,981.0,1,1,124.91342503382396,-1,anomaly
1568407310,3044188.2600000007,36180.0,27624.0,125,84,52.85975474320191,-1,anomaly
1811997638,3024593.35,104290.0,91841.0,94,65,38.83709288713355,-1,anomaly
1699104208,3022058.58,361.0,138.0,1,2,8592.347516019541,-1,anomaly
1457601965,3013857.11,146139.0,18507.0,5,5,248.298756945412,-1,anomaly
1679587679,2996159.209999999,45577.0,40571.0,222,76,59.77660117573813,-1,anomaly
1144420670,2995434.3600000003,44813.0,2180.0,1,2,68.18576738827201,-1,anomaly
1538292768,2989910.0,4191.0,853.0,4,4,1675.0196078431375,-1,anomaly
1821537093,2980333.11,9960.0,7927.0,17,20,100.2734949018513,-1,anomaly
1194706655,2976801.4299999997,78770.0,65965.0,344,84,77.13316177690655,-1,anomaly
1902811342,2960769.3199999994,26704.0,13781.0,9,16,98.67453664294693,-1,anomaly
1477643690,2948112.55,17000.0,15026.0,137,51,169.51596831196943,-1,anomaly
1629283197,2941945.480000002,22832.0,17065.0,62,81,82.81454274153566,-1,anomaly
1306182548,2937937.869999999,852.0,522.0,11,12,2622.345190794934,-1,anomaly
1871546648,2937833.4400000004,124148.0,3220.0,4,7,30.89067484161953,-1,anomaly
1578989703,2937220.0,547.0,371.0,13,13,2941.2879778173897,-1,anomaly
1720125115,2927209.0999999996,1959.0,1301.0,6,11,1563.8678146442644,-1,anomaly
1245239540,2887807.2600000007,45333.0,40327.0,78,66,54.32884859911292,-1,anomaly
1528387859,2885861.02,1570.0,651.0,5,6,2468.0454579143684,-1,anomaly
1902921380,2883049.009999999,39559.0,25478.0,74,84,49.03053037453184,-1,anomaly
1518903350,2844779.849999999,263577.0,242523.0,263,80,11.812959208308609,-1,anomaly
1003878539,2832246.669999999,85262.0,74241.0,411,84,75.04015423086216,-1,anomaly
1750482022,2818863.6700000004,51458.0,44525.0,273,84,49.49223406266885,-1,anomaly
1275937518,2818366.69,8661.0,8661.0,2,4,199.47853258336193,-1,anomaly
1427296151,2791159.54,51716.0,1847.0,3,6,57.22905486854051,-1,anomaly
1932103413,2787896.5700000003,52099.0,41058.0,236,76,89.64846864029022,-1,anomaly
1144268848,2785076.37,11322.0,11318.0,4,8,243.35014878396234,-1,anomaly
1477582609,2766781.1999999997,17820.0,7463.0,24,49,145.23719724885314,-1,anomaly
1669466561,2749441.3099999996,76851.0,54049.0,253,83,72.17904066631029,-1,anomaly
1932166980,2739169.0500000007,28252.0,7161.0,28,33,134.07573434483805,-1,anomaly
1376623538,2725829.5000000014,31042.0,27073.0,177,81,48.499755394978976,-1,anomaly
1881622892,2725378.22,8292.0,5318.0,18,26,459.92942297026434,-1,anomaly
1760491674,2724527.500000001,33774.0,19913.0,27,73,82.02774244881698,-1,anomaly
1316158983,2711614.24,36717.0,8409.0,9,18,128.72229707323464,-1,anomaly
1962476259,2710926.8000000003,354558.0,305723.0,35,44,8.99302293840795,-1,anomaly
1548378235,2700486.9799999995,24452.0,19981.0,178,78,111.23002149221814,-1,anomaly
1053477075,2689803.789999999,37599.0,25955.0,161,77,138.2097769779619,-1,anomaly
1467492421,2678795.02,53655.0,42503.0,226,82,58.55791881014012,-1,anomaly
1750368700,2678018.19,46638.0,43257.0,118,70,34.300484613380874,-1,anomaly
1013919315,2667940.4299999997,37373.0,26285.0,151,73,56.10774475699019,-1,anomaly
1447472980,2660982.01,21321.0,4035.0,3,4,924.845,-1,anomaly
1689783672,2649177.52,12728.0,5520.0,19,21,262.54795230173585,-1,anomaly
1255314704,2639831.49,494887.0,434712.0,276,84,7.590551936703471,-1,anomaly
1609849074,2636164.34,39974.0,30387.0,120,83,21.6627892069205,-1,anomaly
1396767430,2627643.229999998,35738.0,17111.0,23,78,80.26310729536522,-1,anomaly
1689639544,2619160.9899999993,92467.0,53259.0,42,45,13.777233734308759,-1,anomaly
1801270137,2612867.9400000004,33066.0,24942.0,67,79,73.09692254949375,-1,anomaly
1548202641,2609386.4500000016,71883.0,62799.0,346,84,94.29228454144231,-1,anomaly
1891765178,2583942.56,10980.0,10141.0,76,48,245.39993088484604,-1,anomaly
1730466590,2577389.2899999996,49603.0,30464.0,23,30,39.46274836258587,-1,anomaly
1992092274,2577350.75,771.0,503.0,5,6,2241.095678860008,-1,anomaly
1235188673,2559046.4899999998,50690.0,41901.0,193,79,67.12367009450881,-1,anomaly
1629184296,2555594.71,51350.0,2020.0,2,5,45.32424009187913,-1,anomaly
1275197055,2545800.7099999995,46233.0,14287.0,8,49,49.905320487173114,-1,anomaly
1295827780,2541351.7199999997,14368.0,13345.0,36,42,119.37851626542232,-1,anomaly
1457788275,2521923.6799999992,38878.0,26339.0,41,84,72.96727722765281,-1,anomaly
1912914821,2520628.0600000005,38449.0,26731.0,203,80,77.66261883001798,-1,anomaly
1194062448,2503653.33,197660.0,180449.0,209,82,15.830354422847307,-1,anomaly
1124073432,2492741.69,37513.0,10196.0,3,6,72.13693562662642,-1,anomaly
1790908002,2484785.35,432.0,287.0,2,2,3684.776624182269,-1,anomaly
1336467166,2480753.659999999,39926.0,3131.0,12,15,100.5463072277456,-1,anomaly
1730302829,2471092.0500000003,2798.0,433.0,4,3,2580.432965887976,-1,anomaly
1174649644,2469849.2399999993,34755.0,2726.0,3,9,110.2203506199752,-1,anomaly
1518373703,2468895.37,18768.0,830.0,2,2,549.967934588183,-1,anomaly
1417985474,2445155.8,13530.0,10899.0,48,53,17.402559481129547,-1,anomaly
1215921457,2439069.81,17580.0,13722.0,145,79,249.8482020358619,-1,anomaly
1871516799,2411130.8899999997,44297.0,30431.0,54,46,5.775878176132743,-1,anomaly
1679524961,2408515.4100000006,49198.0,40822.0,80,63,73.23693806622957,-1,anomaly
1457379448,2407337.3499999987,31879.0,25117.0,175,84,93.157638296467,-1,anomaly
1871543215,2401594.2700000014,38324.0,29660.0,247,83,131.4559629456577,-1,anomaly
1619341716,2396942.1799999997,38339.0,27097.0,165,80,72.47543982145699,-1,anomaly
1427101351,2385807.88,495.0,439.0,1,2,4771.122970956242,-1,anomaly
1629137575,2370474.8499999996,78781.0,4885.0,9,30,137.3522610951721,-1,anomaly
1013374222,2366934.1099999994,61054.0,49626.0,200,84,45.83952084312003,-1,anomaly
1851333686,2363873.3200000003,26573.0,17955.0,141,81,173.18071982882637,-1,anomaly
1508072588,2356883.66,6272.0,2918.0,16,44,354.66174418641305,-1,anomaly
1902972557,2356634.53,24853.0,18810.0,48,41,13.55394497101903,-1,anomaly
1104856095,2354900.3000000003,23654.0,20238.0,125,74,110.81635438780222,-1,anomaly
